legacy_codigo,agreement_number,agreement_id,renderer_org_id,renderer_name,status,confidence,notes,document_count,sample_document_code,sample_source,sample_institucion,auto_candidate_count
2401SC0014,,,,COMITE DE VIVIENDA VILLA EL MIRADOR,pending,,,1,REN24-2401SC0014,RENDICIONES 2024.csv,COMITE DE VIVIENDA VILLA EL MIRADOR,0
2401SC0015,,,,JUNTA DE VECINOS LAS CARMELITAS LAS NIEVES,pending,,,2,REN24-2401SC0015,RENDICIONES 2024.csv,JUNTA DE VECINOS LAS CARMELITAS LAS NIEVES,0
2401SC0016,,,,JJ.VV DE PINIHUE,pending,,,1,REN24-2401SC0016,RENDICIONES 2024.csv,JJ.VV DE PINIHUE,0
2401SC0017,,,,JUNTA DE VECINOS N°15 EL ESFUERZO,pending,,,1,REN24-2401SC0017,RENDICIONES 2024.csv,JUNTA DE VECINOS N°15 EL ESFUERZO,0
2401SC0018,,,,JUNTA DE VECINOS NAVIDAD,pending,,,1,REN24-2401SC0018,RENDICIONES 2024.csv,JUNTA DE VECINOS NAVIDAD,0
2401SC0020,,,,JUNTA DE VECINOS LA HORCA,pending,,,1,REN24-2401SC0020,RENDICIONES 2024.csv,JUNTA DE VECINOS LA HORCA,0
2401SC0021,,,,JUNTA DE VECINOS LAS ARAUCARIAS,pending,,,1,REN24-2401SC0021,RENDICIONES 2024.csv,JUNTA DE VECINOS LAS ARAUCARIAS,0
2401SC0023,,,,JUNTA DE VECINOS TROPEZON,pending,,,1,REN24-2401SC0023,RENDICIONES 2024.csv,JUNTA DE VECINOS TROPEZON,0
2401SC0024,,,,JUNTA DE VECINOS ZEMITA,pending,,,1,REN24-2401SC0024,RENDICIONES 2024.csv,JUNTA DE VECINOS ZEMITA,0
2401SC0025,,,,COMITE DE ADELANTO DE CALABOZO,pending,,,1,REN24-2401SC0025,RENDICIONES 2024.csv,COMITE DE ADELANTO DE CALABOZO,0
2401SC0027,,,,JUNTA DE VECINOS LAS MIRAS,pending,,,1,REN24-2401SC0027,RENDICIONES 2024.csv,JUNTA DE VECINOS LAS MIRAS,0
2401SC0028,,,,JUNTA DE VECINOS LA GLORIA ARRIBA INDEPENDIENTE,pending,,,2,REN24-2401SC0028,RENDICIONES 2024.csv,JUNTA DE VECINOS LA GLORIA ARRIBA INDEPENDIENTE,0
2401SC0029,,,,JUNTA DE VECINOS EL CRISTO LA ESPERANZA,pending,,,1,REN24-2401SC0029,RENDICIONES 2024.csv,JUNTA DE VECINOS EL CRISTO LA ESPERANZA,0
2401SC0030,,,,JUNTA DE VECINOS 4 RURAL PASO ANCHO,pending,,,1,REN24-2401SC0030,RENDICIONES 2024.csv,JUNTA DE VECINOS 4 RURAL PASO ANCHO,0
2401SC0031,,,,JUNTA DE VECINOS BUCALEMU,pending,,,3,REN24-2401SC0031,RENDICIONES 2024.csv,JUNTA DE VECINOS BUCALEMU,0
2401SC0032,,,,JUNTA DE VECINOS TRANCOYAN,pending,,,1,REN24-2401SC0032,RENDICIONES 2024.csv,JUNTA DE VECINOS TRANCOYAN,0
2401SC0033,,,,JUNTA DE VECINOS LOS MAITENES EL YUGO,pending,,,1,REN24-2401SC0033,RENDICIONES 2024.csv,JUNTA DE VECINOS LOS MAITENES EL YUGO,0
2401SC0034,,,,JUNTA DE VECINOS RENACER DE VILLA MADERA,pending,,,1,REN24-2401SC0034,RENDICIONES 2024.csv,JUNTA DE VECINOS RENACER DE VILLA MADERA,0
2401SC0035,,,,JUNTA DE VECINOS BATUCO,pending,,,1,REN24-2401SC0035,RENDICIONES 2024.csv,JUNTA DE VECINOS BATUCO,0
2401SC0036,,,,PRESIDENTE JUNTA DE VECINOS COYANCO UNIDAD VECINAL NRO 6,pending,,,1,REN24-2401SC0036,RENDICIONES 2024.csv,PRESIDENTE JUNTA DE VECINOS COYANCO UNIDAD VECINAL NRO 6,0
2401SC0037,,,,JUNTA DE VECINOS N3R QUINTERO,pending,,,1,REN24-2401SC0037,RENDICIONES 2024.csv,JUNTA DE VECINOS N3R QUINTERO,0
2401SC0038,,,,JUNTA DE VECINOS VILLA LAS ACACIAS,pending,,,1,REN24-2401SC0038,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA LAS ACACIAS,0
2401SC0039,,,,JUNTA DE VECINOS LA MARAVILLA,pending,,,1,REN24-2401SC0039,RENDICIONES 2024.csv,JUNTA DE VECINOS LA MARAVILLA,0
2401SC0040,,,,JUNTA DE VECINOS CARTAGO,pending,,,1,REN24-2401SC0040,RENDICIONES 2024.csv,JUNTA DE VECINOS CARTAGO,0
2401SC0041,,,,UNIDAD VECINAL 17 ESTACION,pending,,,1,REN24-2401SC0041,RENDICIONES 2024.csv,UNIDAD VECINAL 17 ESTACION,0
2401SC0042,,,,JUNTA DE VECINOS EL SAUCE,pending,,,1,REN24-2401SC0042,RENDICIONES 2024.csv,JUNTA DE VECINOS EL SAUCE,0
2401SC0043,,,,JUNTA DE VECINOS SANTA CRUZ,pending,,,1,REN24-2401SC0043,RENDICIONES 2024.csv,JUNTA DE VECINOS SANTA CRUZ,0
2401SC0044,,,,AGRUPACION DE AGRICULTORES DE SAN FABIAN,pending,,,1,REN24-2401SC0044,RENDICIONES 2024.csv,AGRUPACION DE AGRICULTORES DE SAN FABIAN,0
2401SC0045,,,,JUNTA DE VECINOS LOS  GUINDOS,pending,,,1,REN24-2401SC0045,RENDICIONES 2024.csv,JUNTA DE VECINOS LOS  GUINDOS,0
2401SC0046,,,,JUNTA DE VECINOS VILLA LATINOAMERICANA,pending,,,1,REN24-2401SC0046,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA LATINOAMERICANA,0
2401SC0048,,,,COMITE DE AGUA POTABLE RURAL EL ARROYO,pending,,,1,REN24-2401SC0048,RENDICIONES 2024.csv,COMITE DE AGUA POTABLE RURAL EL ARROYO,0
2401SC0049,,,,JUNTA DE VECINOS AMANECER SUR,pending,,,1,REN24-2401SC0049,RENDICIONES 2024.csv,JUNTA DE VECINOS AMANECER SUR,0
2401SC0050,,,,JUNTA DE VECINOS LAS ROSAS,pending,,,2,REN24-2401SC0050,RENDICIONES 2024.csv,JUNTA DE VECINOS LAS ROSAS,0
2401SC0053,,,,JUNTA DE VECINOS POBLACION 11 DE SEPTIEMBRE,pending,,,1,REN24-2401SC0053,RENDICIONES 2024.csv,JUNTA DE VECINOS POBLACION 11 DE SEPTIEMBRE,0
2401SC0055,,,,JUNTA DE VECINOS POBLACION RENE SHCNEIDER,pending,,,1,REN24-2401SC0055,RENDICIONES 2024.csv,JUNTA DE VECINOS POBLACION RENE SHCNEIDER,0
2401SC0056,,,,COMITE ADELANTO PASAJE SANTA ERCILLA,pending,,,1,REN24-2401SC0056,RENDICIONES 2024.csv,COMITE ADELANTO PASAJE SANTA ERCILLA,0
2401SC0057,,,,JUNTA DE VECINOS EL CASTILLO,pending,,,1,REN24-2401SC0057,RENDICIONES 2024.csv,JUNTA DE VECINOS EL CASTILLO,0
2401SC0059,,,,JUNTA DE VECINOS JOHN KENNEDY,pending,,,1,REN24-2401SC0059,RENDICIONES 2024.csv,JUNTA DE VECINOS JOHN KENNEDY,0
2401SC0061,,,,VILLA LOS VOLCANES N°5B,pending,,,1,REN24-2401SC0061,RENDICIONES 2024.csv,VILLA LOS VOLCANES N°5B,0
2401SC0064,,,,JUNTA DE VECINOS RELOCA,pending,,,1,REN24-2401SC0064,RENDICIONES 2024.csv,JUNTA DE VECINOS RELOCA,0
2401SC0065,,,,PRESIDENTE JJ.VV LOS NOGALES CHILLAN,pending,,,1,REN24-2401SC0065,RENDICIONES 2024.csv,PRESIDENTE JJ.VV LOS NOGALES CHILLAN,0
2401SC0066,,,,JUNTA DE VECINOS LAGOS DE CHILE,pending,,,1,REN24-2401SC0066,RENDICIONES 2024.csv,JUNTA DE VECINOS LAGOS DE CHILE,0
2401SC0067,,,,JUNTA DE VECINOS HUENUCHEO 11-R,pending,,,1,REN24-2401SC0067,RENDICIONES 2024.csv,JUNTA DE VECINOS HUENUCHEO 11-R,0
2401SC0068,,,,JUNTA DE VECINOS RANCHO LINDO,pending,,,1,REN24-2401SC0068,RENDICIONES 2024.csv,JUNTA DE VECINOS RANCHO LINDO,0
2401SC0070,,,,JUNTA DE VECINOS SAN FERNANDO,pending,,,1,REN24-2401SC0070,RENDICIONES 2024.csv,JUNTA DE VECINOS SAN FERNANDO,0
2401SC0071,,,,JUNTA DE VECINOS COLMUYAO,pending,,,1,REN24-2401SC0071,RENDICIONES 2024.csv,JUNTA DE VECINOS COLMUYAO,0
2401SC0073,,,,JUNTA DE VECINOS TEJERIA,pending,,,1,REN24-2401SC0073,RENDICIONES 2024.csv,JUNTA DE VECINOS TEJERIA,0
2401SC0074,,,,JUNTA DE VECINOS EL SALTILLO,pending,,,1,REN24-2401SC0074,RENDICIONES 2024.csv,JUNTA DE VECINOS EL SALTILLO,0
2401SC0076,,,,JUNTA DE VECINOS TINAJACURA,pending,,,1,REN24-2401SC0076,RENDICIONES 2024.csv,JUNTA DE VECINOS TINAJACURA,0
2401SC0077,,,,JUNTA DE VECINOS SANTA JOSEFINA,pending,,,1,REN24-2401SC0077,RENDICIONES 2024.csv,JUNTA DE VECINOS SANTA JOSEFINA,0
2401SC0079,,,,JUNTA DE VECINOS AMPLIACION 18 DE SEPTIEMBRE,pending,,,2,REN24-2401SC0079,RENDICIONES 2024.csv,JUNTA DE VECINOS AMPLIACION 18 DE SEPTIEMBRE,0
2401SC0082,,,,JUNTA DE VECINOS EL OLIVAR,pending,,,1,REN24-2401SC0082,RENDICIONES 2024.csv,JUNTA DE VECINOS EL OLIVAR,0
2401SC0084,,,,JUNTA DE VECINOS LOS SAUCES DE SAN FERNANDO,pending,,,1,REN24-2401SC0084,RENDICIONES 2024.csv,JUNTA DE VECINOS LOS SAUCES DE SAN FERNANDO,0
2401SC0086,,,,COMITE DE AGUA POTABLE RURAL LAS TOSCAS,pending,,,1,REN24-2401SC0086,RENDICIONES 2024.csv,COMITE DE AGUA POTABLE RURAL LAS TOSCAS,0
2401SC0087,,,,COMITE DE AGUA RURAL LOS ACACIOS DE LA CRUZADA,pending,,,1,REN24-2401SC0087,RENDICIONES 2024.csv,COMITE DE AGUA RURAL LOS ACACIOS DE LA CRUZADA,0
2401SC0088,,,,JJ.VV CONJUNTO HABITACIONAL VILLA RIO CHILLAN,pending,,,1,REN24-2401SC0088,RENDICIONES 2024.csv,JJ.VV CONJUNTO HABITACIONAL VILLA RIO CHILLAN,0
2401SC0091,,,,JUNTA DE VECINOS ANTIQUEREO,pending,,,1,REN24-2401SC0091,RENDICIONES 2024.csv,JUNTA DE VECINOS ANTIQUEREO,0
2401SC0093,,,,JUNTA DE VECINOS PANGUILEMU,pending,,,1,REN24-2401SC0093,RENDICIONES 2024.csv,JUNTA DE VECINOS PANGUILEMU,0
2401SC0094,,,,COMITE DE AGUA EL ARENAL DE CUCHA URREJOLA,pending,,,1,REN24-2401SC0094,RENDICIONES 2024.csv,COMITE DE AGUA EL ARENAL DE CUCHA URREJOLA,0
2401SC0095,,,,JUNTA DE VECINOS BLANCA ALAMO,pending,,,1,REN24-2401SC0095,RENDICIONES 2024.csv,JUNTA DE VECINOS BLANCA ALAMO,0
2401SC0097,,,,JUNTA DE VECINOS DE PASO HONDO,pending,,,1,REN24-2401SC0097,RENDICIONES 2024.csv,JUNTA DE VECINOS DE PASO HONDO,0
2401SC0098,,,,CONSEJO VECINAL DE DESARROLLO BARRIO 11 DE SEPTIEMBRE LOS CASTAÑOS,pending,,,1,REN24-2401SC0098,RENDICIONES 2024.csv,CONSEJO VECINAL DE DESARROLLO BARRIO 11 DE SEPTIEMBRE LOS CASTAÑOS,0
2401SC0099,,,,JUNTA DE VECINOS LOS ALAMOS,pending,,,1,REN24-2401SC0099,RENDICIONES 2024.csv,JUNTA DE VECINOS LOS ALAMOS,0
2401SC0101,,,,JUNTA DE VECINOS CIRUELITO,pending,,,1,REN24-2401SC0101,RENDICIONES 2024.csv,JUNTA DE VECINOS CIRUELITO,0
2401SC0105,,,,COMITE DE ADELANTO AVENIDA LOS AROMOS,pending,,,1,REN24-2401SC0105,RENDICIONES 2024.csv,COMITE DE ADELANTO AVENIDA LOS AROMOS,0
2401SC0107,,,,COMITE DE DESARROLLO LA BALSA,pending,,,1,REN24-2401SC0107,RENDICIONES 2024.csv,COMITE DE DESARROLLO LA BALSA,0
2401SC0109,,,,JUNTA DE VECINOS VILLA PACIFICO,pending,,,1,REN24-2401SC0109,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA PACIFICO,0
2401SC0111,,,,JUNTA DE VECINOS LA POSTA,pending,,,1,REN24-2401SC0111,RENDICIONES 2024.csv,JUNTA DE VECINOS LA POSTA,0
2401SC0112,,,,JUNTA DE VECINOS TUBUL,pending,,,1,REN24-2401SC0112,RENDICIONES 2024.csv,JUNTA DE VECINOS TUBUL,0
2401SC0115,,,,JUNTA DE VECINOS DE MELA,pending,,,1,REN24-2401SC0115,RENDICIONES 2024.csv,JUNTA DE VECINOS DE MELA,0
2401SC0116,,,,JUNTA DE VECINOS VILLA LOMAS DE PUYERAL,pending,,,2,REN24-2401SC0116,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA LOMAS DE PUYERAL,0
2401SC0117,,,,JUNTA DE VECINOS SANTA ELVIRA,pending,,,2,REN24-2401SC0117,RENDICIONES 2024.csv,JUNTA DE VECINOS SANTA ELVIRA,0
2401SC0118,,,,JUNTA DE VECINOS BULI CASERIO,pending,,,1,REN24-2401SC0118,RENDICIONES 2024.csv,JUNTA DE VECINOS BULI CASERIO,0
2401SC0119,,,,JUNTA DE VECINOS VILLA PRIMAVERA,pending,,,1,REN24-2401SC0119,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA PRIMAVERA,0
2401SC0120,,,,"JUNTA DE VECINOS N°12 ""MARTIN RUIZ DE GAMBOA"" CHILLAN",pending,,,2,REN24-2401SC0120,RENDICIONES 2024.csv,"JUNTA DE VECINOS N°12 ""MARTIN RUIZ DE GAMBOA"" CHILLAN",0
2401SC0121,,,,JUNTA DE VECINOS VILLA PADRE HURTADO CHILLAN,pending,,,1,REN24-2401SC0121,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA PADRE HURTADO CHILLAN,0
2401SC0122,,,,JUNTA DE VECINOS PORTEÑA ALESSANDRI,pending,,,1,REN24-2401SC0122,RENDICIONES 2024.csv,JUNTA DE VECINOS PORTEÑA ALESSANDRI,0
2401SC0124,,,,JUNTA DE VECINOS POBLACION EL ENCANTO,pending,,,1,REN24-2401SC0124,RENDICIONES 2024.csv,JUNTA DE VECINOS POBLACION EL ENCANTO,0
2401SC0125,,,,JUNTA DE VECINOS 7R HUACAMALA,pending,,,1,REN24-2401SC0125,RENDICIONES 2024.csv,JUNTA DE VECINOS 7R HUACAMALA,0
2401SC0127,,,,JUNTA DE VECINOS CENTRAL CERRO NEGRO,pending,,,3,REN24-2401SC0127,RENDICIONES 2024.csv,JUNTA DE VECINOS CENTRAL CERRO NEGRO,0
2401SC0130,,,,COMITE DE VIVIENDA BUCHUPUREO,pending,,,1,REN24-2401SC0130,RENDICIONES 2024.csv,COMITE DE VIVIENDA BUCHUPUREO,0
2401SC0131,,,,JUNTA DE VECINOS COPIULEMU,pending,,,1,REN24-2401SC0131,RENDICIONES 2024.csv,JUNTA DE VECINOS COPIULEMU,0
2401SC0132,,,,JUNTA DE VECINOS POBLACION SAN FRANCISCO,pending,,,2,REN24-2401SC0132,RENDICIONES 2024.csv,JUNTA DE VECINOS POBLACION SAN FRANCISCO,0
2401SC0133,,,,COMITE DE ADELANTO Y DESARROLLO BUENOS AIRES,pending,,,1,REN24-2401SC0133,RENDICIONES 2024.csv,COMITE DE ADELANTO Y DESARROLLO BUENOS AIRES,0
2401SC0134,,,,JUNTA DE VECINOS VILLA EL CONQUISTADOR,pending,,,1,REN24-2401SC0134,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA EL CONQUISTADOR,0
2401SC0135,,,,COMITE DE AGUA POTABLE RURAL VILLA SANTA ROSA,pending,,,1,REN24-2401SC0135,RENDICIONES 2024.csv,COMITE DE AGUA POTABLE RURAL VILLA SANTA ROSA,0
2401SC0136,,,,JUNTA DE VECINOS CHUDAL,pending,,,1,REN24-2401SC0136,RENDICIONES 2024.csv,JUNTA DE VECINOS CHUDAL,0
2401SC0140,,,,JUNTA DE VECINOS VILLA GALILES,pending,,,1,REN24-2401SC0140,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA GALILES,0
2401SC0142,,,,JUNTA DE VECINOS EL ESPINAR,pending,,,1,REN24-2401SC0142,RENDICIONES 2024.csv,JUNTA DE VECINOS EL ESPINAR,0
2401SC0143,,,,JUNTA DE VECINOS RINCONADA DE CAPILLA,pending,,,1,REN24-2401SC0143,RENDICIONES 2024.csv,JUNTA DE VECINOS RINCONADA DE CAPILLA,0
2401SC0146,,,,JUNTA DE VECINOS DESARROLLO Y ESFUERZO,pending,,,1,REN24-2401SC0146,RENDICIONES 2024.csv,JUNTA DE VECINOS DESARROLLO Y ESFUERZO,0
2401SC0147,,,,CENTENARIO DE NINHUE,pending,,,1,REN24-2401SC0147,RENDICIONES 2024.csv,CENTENARIO DE NINHUE,0
2401SC0148,,,,JUNTA DE VECINOS EL ALAMO,pending,,,1,REN24-2401SC0148,RENDICIONES 2024.csv,JUNTA DE VECINOS EL ALAMO,0
2401SC0149,,,,JUNTA DE VECINOS EL MOLINO,pending,,,1,REN24-2401SC0149,RENDICIONES 2024.csv,JUNTA DE VECINOS EL MOLINO,0
2401SC0150,,,,COMITE DE ADELANTO MAGDALENA ALTO,pending,,,1,REN24-2401SC0150,RENDICIONES 2024.csv,COMITE DE ADELANTO MAGDALENA ALTO,0
2401SC0151,,,,JUNTA DE VECINOS LONQUEN,pending,,,1,REN24-2401SC0151,RENDICIONES 2024.csv,JUNTA DE VECINOS LONQUEN,0
2401SC0153,,,,JUNTA DE VECINOS VILLA SANTA MARIA,pending,,,1,REN24-2401SC0153,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA SANTA MARIA,0
2401SC0154,,,,JUNTA DE VECINOS CHUPALLAR,pending,,,1,REN24-2401SC0154,RENDICIONES 2024.csv,JUNTA DE VECINOS CHUPALLAR,0
2401SC0155,,,,JUNTA DE VECINOS VILLA PARAISO CHILLAN,pending,,,1,REN24-2401SC0155,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA PARAISO CHILLAN,0
2401SC0156,,,,JUNTA DE VECINOS PURALIHUE,pending,,,1,REN24-2401SC0156,RENDICIONES 2024.csv,JUNTA DE VECINOS PURALIHUE,0
2401SC0158,,,,JUNTA DE VECINOS N°R-20 LAUTARO,pending,,,1,REN24-2401SC0158,RENDICIONES 2024.csv,JUNTA DE VECINOS N°R-20 LAUTARO,0
2401SC0159,,,,JUNTA DE VECINOS MECO N°4,pending,,,1,REN24-2401SC0159,RENDICIONES 2024.csv,JUNTA DE VECINOS MECO N°4,0
2401SC0160,,,,JUNTA D EVECINOS TOTORAL,pending,,,1,REN24-2401SC0160,RENDICIONES 2024.csv,JUNTA D EVECINOS TOTORAL,0
2401SC0161,,,,JUNTA DE VECINOS LOS CARDONES AGUA FRIA,pending,,,1,REN24-2401SC0161,RENDICIONES 2024.csv,JUNTA DE VECINOS LOS CARDONES AGUA FRIA,0
2401SC0163,,,,JUNTA DE VECINOS LA ISLA,pending,,,1,REN24-2401SC0163,RENDICIONES 2024.csv,JUNTA DE VECINOS LA ISLA,0
2401SC0168,,,,JUNTA DE VECINOS PINTU,pending,,,1,REN24-2401SC0168,RENDICIONES 2024.csv,JUNTA DE VECINOS PINTU,0
2401SC0169,,,,COMITE DE ADELANTO BOSQUE LAS CAMELIAS,pending,,,1,REN24-2401SC0169,RENDICIONES 2024.csv,COMITE DE ADELANTO BOSQUE LAS CAMELIAS,0
2401SC0170,,,,JUNTA DE VECINOS VILLA ALEGRE,pending,,,1,REN24-2401SC0170,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA ALEGRE,0
2401SC0171,,,,JUNTA DE VECINIS VILLA DIEGO PORTALES,pending,,,1,REN24-2401SC0171,RENDICIONES 2024.csv,JUNTA DE VECINIS VILLA DIEGO PORTALES,0
2401SC0172,,,,JUNTA DE VECINOS EL CANELO,pending,,,1,REN24-2401SC0172,RENDICIONES 2024.csv,JUNTA DE VECINOS EL CANELO,0
2401SC0174,,,,COMITE AGUA POTABLE RURAL AGUAS LIMPIAS,pending,,,1,REN24-2401SC0174,RENDICIONES 2024.csv,COMITE AGUA POTABLE RURAL AGUAS LIMPIAS,0
2401SC0175,,,,JUNTA DE VECINOS LOS MAITENES,pending,,,1,REN24-2401SC0175,RENDICIONES 2024.csv,JUNTA DE VECINOS LOS MAITENES,0
2401SC0176,,,,JUNTA DE VECINOS MAULE LARQUI CHICO,pending,,,1,REN24-2401SC0176,RENDICIONES 2024.csv,JUNTA DE VECINOS MAULE LARQUI CHICO,0
2401SC0177,,,,JUNTA DE VECINOS BARRIO ALTO,pending,,,2,REN24-2401SC0177,RENDICIONES 2024.csv,JUNTA DE VECINOS BARRIO ALTO,0
2401SC0179,,,,JUNTA DE VECINOS SANTA GERTRUDIS,pending,,,1,REN24-2401SC0179,RENDICIONES 2024.csv,JUNTA DE VECINOS SANTA GERTRUDIS,0
2401SC0180,,,,JUNTA DE VECINOS SANTA CLARA,pending,,,1,REN24-2401SC0180,RENDICIONES 2024.csv,JUNTA DE VECINOS SANTA CLARA,0
2401SC0181,,,,JUNTA DE VECINOS ORILLA ITATA N 5 R,pending,,,1,REN24-2401SC0181,RENDICIONES 2024.csv,JUNTA DE VECINOS ORILLA ITATA N 5 R,0
2401SC0182,,,,JUNTA DE VECINOS EL PEUMO DE ZEMITA,pending,,,1,REN24-2401SC0182,RENDICIONES 2024.csv,JUNTA DE VECINOS EL PEUMO DE ZEMITA,0
2401SC0183,,,,JUNTA DE VECINOS LAS VEGAS DE SAN JUAN,pending,,,1,REN24-2401SC0183,RENDICIONES 2024.csv,JUNTA DE VECINOS LAS VEGAS DE SAN JUAN,0
2401SC0185,,,,COMITE DE MEJORAMIENTO Y ADELANTO LOMAS DEL SOL,pending,,,1,REN24-2401SC0185,RENDICIONES 2024.csv,COMITE DE MEJORAMIENTO Y ADELANTO LOMAS DEL SOL,0
2401SC0186,,,,JUNTA DE VECINOS CUADRAPANGUE QUILELTO,pending,,,1,REN24-2401SC0186,RENDICIONES 2024.csv,JUNTA DE VECINOS CUADRAPANGUE QUILELTO,0
2401SC0190,,,,JUNTA DE VECINOS HUARO,pending,,,1,REN24-2401SC0190,RENDICIONES 2024.csv,JUNTA DE VECINOS HUARO,0
2401SC0192,,,,JUNTA DE VECINOS EL RINCON,pending,,,1,REN24-2401SC0192,RENDICIONES 2024.csv,JUNTA DE VECINOS EL RINCON,0
2401SC0194,,,,COMITE DE AGUA POTABLE  RURAL SAN LUIS MILLAUQUEN,pending,,,1,REN24-2401SC0194,RENDICIONES 2024.csv,COMITE DE AGUA POTABLE  RURAL SAN LUIS MILLAUQUEN,0
2401SC0195,,,,JUNTA DE VECINOS VERQUICO,pending,,,1,REN24-2401SC0195,RENDICIONES 2024.csv,JUNTA DE VECINOS VERQUICO,0
2401SC0196,,,,JUNTA DE VECINOS AGUA BUENA-EL PEÑON,pending,,,1,REN24-2401SC0196,RENDICIONES 2024.csv,JUNTA DE VECINOS AGUA BUENA-EL PEÑON,0
2401SC0197,,,,JUNTA DE VECINOS ALTOS DE SANTA RITA,pending,,,1,REN24-2401SC0197,RENDICIONES 2024.csv,JUNTA DE VECINOS ALTOS DE SANTA RITA,0
2401SC0198,,,,JUNTA DE VECINOS BULI ORIENTE,pending,,,1,REN24-2401SC0198,RENDICIONES 2024.csv,JUNTA DE VECINOS BULI ORIENTE,0
2401SC0200,,,,JUNTA DE VECINOS 8 R - EL CARACOL,pending,,,1,REN24-2401SC0200,RENDICIONES 2024.csv,JUNTA DE VECINOS 8 R - EL CARACOL,0
2401SC0202,,,,JUNTA DE VECINOS VILLA ESTACION COCHARCAS,pending,,,1,REN24-2401SC0202,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA ESTACION COCHARCAS,0
2401SC0204,,,,JUNTA DE VECINOS VILLA PRECORDILLERA,pending,,,1,REN24-2401SC0204,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA PRECORDILLERA,0
2401SC0207,,,,JUNTA DE VECINOS RENACER CAMINO VIEJO,pending,,,1,REN24-2401SC0207,RENDICIONES 2024.csv,JUNTA DE VECINOS RENACER CAMINO VIEJO,0
2401SC0208,,,,JUNTA DE VECINOS QUIRAO,pending,,,1,REN24-2401SC0208,RENDICIONES 2024.csv,JUNTA DE VECINOS QUIRAO,0
2401SC0209,,,,JUNTA DE VECINOS VILLA PACIFICO,pending,,,1,REN24-2401SC0209,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA PACIFICO,0
2401SC0210,,,,COMITE DE AGUA POTABLE RURAL LA PRIMAVERA,pending,,,1,REN24-2401SC0210,RENDICIONES 2024.csv,COMITE DE AGUA POTABLE RURAL LA PRIMAVERA,0
2401SC0212,,,,COMITE DE AGUA POTABLE RURAL VERQUICO,pending,,,1,REN24-2401SC0212,RENDICIONES 2024.csv,COMITE DE AGUA POTABLE RURAL VERQUICO,0
2401SC0213,,,,COMITE DE AGUA POTABLE RURAL CARAN-EL ROSARIO,pending,,,1,REN24-2401SC0213,RENDICIONES 2024.csv,COMITE DE AGUA POTABLE RURAL CARAN-EL ROSARIO,0
2401SC0214,,,,COMITE CAMPESINO SAN PEDRO EL PILME,pending,,,1,REN24-2401SC0214,RENDICIONES 2024.csv,COMITE CAMPESINO SAN PEDRO EL PILME,0
2401SC0215,,,,JUNTA DE VECINOS VILLA LOS COLIHUES,pending,,,1,REN24-2401SC0215,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA LOS COLIHUES,0
2401SC0216,,,,JUNTA DE VECINOS LAS GARZAS,pending,,,1,REN24-2401SC0216,RENDICIONES 2024.csv,JUNTA DE VECINOS LAS GARZAS,0
2401SC0218,,,,JUNTA DE VECINOS 21 SANTA ROSA,pending,,,1,REN24-2401SC0218,RENDICIONES 2024.csv,JUNTA DE VECINOS 21 SANTA ROSA,0
2401SC0220,,,,JUNTA DE VECINOS VILLA CREACION,pending,,,1,REN24-2401SC0220,RENDICIONES 2024.csv,JUNTA DE VECINOS VILLA CREACION,0
2401SC0221,,,,COMITE DE AGUA POTABLE RURAL LOS MONTES,pending,,,1,REN24-2401SC0221,RENDICIONES 2024.csv,COMITE DE AGUA POTABLE RURAL LOS MONTES,0
2401SC0222,,,,JUNTA DE VECINOS CASAS VIEJAS DE SAN JAVIER,pending,,,1,REN24-2401SC0222,RENDICIONES 2024.csv,JUNTA DE VECINOS CASAS VIEJAS DE SAN JAVIER,0
2401SC0227,,,,JUNTA DE VECINOS 3R CAYUMANQUI,pending,,,1,REN24-2401SC0227,RENDICIONES 2024.csv,JUNTA DE VECINOS 3R CAYUMANQUI,0
2401SC0233,,,,JUNTA DE VECINOS LA CONCEPCION,pending,,,2,REN24-2401SC0233,RENDICIONES 2024.csv,JUNTA DE VECINOS LA CONCEPCION,0
2401SC0235,,,,COMITE DE ADELANTO TRABANCURA LA BALSA,pending,,,1,REN24-2401SC0235,RENDICIONES 2024.csv,COMITE DE ADELANTO TRABANCURA LA BALSA,0
2401SC0236,,,,COMITE DE VIVIENDA VILLA REPUBLICANA,pending,,,1,REN24-2401SC0236,RENDICIONES 2024.csv,COMITE DE VIVIENDA VILLA REPUBLICANA,0
