source_domain,source_id,source_code,target_domain,target_id,target_code,match_type,confidence
CONVENIOS,d1c05a3a-e8e4-45bb-b278-ae27edb15cf8,40010832,IDIS,5d518d91-a0dd-4b65-ab5d-2e702c3c0a5d,40010832-2022,NORMALIZED,0.9
CONVENIOS,d1c05a3a-e8e4-45bb-b278-ae27edb15cf8,40010832,IDIS_BIP,be26d8cb-f184-4992-98e4-c7244d44f7c4,40010832,EXACT,1.0
CONVENIOS,d1c05a3a-e8e4-45bb-b278-ae27edb15cf8,40010832,IDIS_BIP,e518bf09-6e5c-43ad-b7f5-64bea21982ad,40010832,EXACT,1.0
CONVENIOS,d1c05a3a-e8e4-45bb-b278-ae27edb15cf8,40010832,IDIS_BIP,004180b5-b3c7-43c4-be1f-e708d0bb1935,40010832,EXACT,1.0
CONVENIOS,d1c05a3a-e8e4-45bb-b278-ae27edb15cf8,40010832,IDIS_BIP,5d518d91-a0dd-4b65-ab5d-2e702c3c0a5d,40010832,EXACT,1.0
IDIS,be26d8cb-f184-4992-98e4-c7244d44f7c4,40010832-2019,IDIS_BIP,be26d8cb-f184-4992-98e4-c7244d44f7c4,40010832,NORMALIZED,0.9
IDIS,be26d8cb-f184-4992-98e4-c7244d44f7c4,40010832-2019,IDIS_BIP,e518bf09-6e5c-43ad-b7f5-64bea21982ad,40010832,NORMALIZED,0.9
IDIS,be26d8cb-f184-4992-98e4-c7244d44f7c4,40010832-2019,IDIS_BIP,004180b5-b3c7-43c4-be1f-e708d0bb1935,40010832,NORMALIZED,0.9
IDIS,be26d8cb-f184-4992-98e4-c7244d44f7c4,40010832-2019,IDIS_BIP,5d518d91-a0dd-4b65-ab5d-2e702c3c0a5d,40010832,NORMALIZED,0.9
IDIS,e518bf09-6e5c-43ad-b7f5-64bea21982ad,40010832-2020,IDIS_BIP,be26d8cb-f184-4992-98e4-c7244d44f7c4,40010832,NORMALIZED,0.9
IDIS,e518bf09-6e5c-43ad-b7f5-64bea21982ad,40010832-2020,IDIS_BIP,e518bf09-6e5c-43ad-b7f5-64bea21982ad,40010832,NORMALIZED,0.9
IDIS,e518bf09-6e5c-43ad-b7f5-64bea21982ad,40010832-2020,IDIS_BIP,004180b5-b3c7-43c4-be1f-e708d0bb1935,40010832,NORMALIZED,0.9
IDIS,e518bf09-6e5c-43ad-b7f5-64bea21982ad,40010832-2020,IDIS_BIP,5d518d91-a0dd-4b65-ab5d-2e702c3c0a5d,40010832,NORMALIZED,0.9
IDIS,004180b5-b3c7-43c4-be1f-e708d0bb1935,40010832-2021,IDIS_BIP,be26d8cb-f184-4992-98e4-c7244d44f7c4,40010832,NORMALIZED,0.9
IDIS,004180b5-b3c7-43c4-be1f-e708d0bb1935,40010832-2021,IDIS_BIP,e518bf09-6e5c-43ad-b7f5-64bea21982ad,40010832,NORMALIZED,0.9
IDIS,004180b5-b3c7-43c4-be1f-e708d0bb1935,40010832-2021,IDIS_BIP,004180b5-b3c7-43c4-be1f-e708d0bb1935,40010832,NORMALIZED,0.9
IDIS,004180b5-b3c7-43c4-be1f-e708d0bb1935,40010832-2021,IDIS_BIP,5d518d91-a0dd-4b65-ab5d-2e702c3c0a5d,40010832,NORMALIZED,0.9
IDIS,5d518d91-a0dd-4b65-ab5d-2e702c3c0a5d,40010832-2022,IDIS_BIP,be26d8cb-f184-4992-98e4-c7244d44f7c4,40010832,NORMALIZED,0.9
IDIS,5d518d91-a0dd-4b65-ab5d-2e702c3c0a5d,40010832-2022,IDIS_BIP,e518bf09-6e5c-43ad-b7f5-64bea21982ad,40010832,NORMALIZED,0.9
IDIS,5d518d91-a0dd-4b65-ab5d-2e702c3c0a5d,40010832-2022,IDIS_BIP,004180b5-b3c7-43c4-be1f-e708d0bb1935,40010832,NORMALIZED,0.9
IDIS,5d518d91-a0dd-4b65-ab5d-2e702c3c0a5d,40010832-2022,IDIS_BIP,5d518d91-a0dd-4b65-ab5d-2e702c3c0a5d,40010832,NORMALIZED,0.9
CONVENIOS,b3115ff2-5fdc-49b8-ac97-e403df3c9eae,40054598,IDIS,f6806999-dd69-416b-9b91-db211852ef5f,40054598-2023,NORMALIZED,0.9
CONVENIOS,b3115ff2-5fdc-49b8-ac97-e403df3c9eae,40054598,IDIS_BIP,f6806999-dd69-416b-9b91-db211852ef5f,40054598,EXACT,1.0
IDIS,f6806999-dd69-416b-9b91-db211852ef5f,40054598-2023,IDIS_BIP,f6806999-dd69-416b-9b91-db211852ef5f,40054598,NORMALIZED,0.9
CONVENIOS,1c58d704-86a8-4688-bebc-0a01fa8ef2ff,40012961,IDIS,24d66bf0-27e4-4ebb-9352-d4f79aee2f6c,40012961-2019,NORMALIZED,0.9
CONVENIOS,1c58d704-86a8-4688-bebc-0a01fa8ef2ff,40012961,IDIS,e56dbc23-b4f0-45ee-ad79-49457983da0f,40012961-2020,NORMALIZED,0.9
CONVENIOS,1c58d704-86a8-4688-bebc-0a01fa8ef2ff,40012961,IDIS,3c01bef1-1843-4bae-b7a9-552995992b2f,40012961-2021,NORMALIZED,0.9
CONVENIOS,1c58d704-86a8-4688-bebc-0a01fa8ef2ff,40012961,IDIS,587b23ad-6011-4035-a515-3c29d73b5edb,40012961-2022,NORMALIZED,0.9
CONVENIOS,1c58d704-86a8-4688-bebc-0a01fa8ef2ff,40012961,IDIS,f7c25f9a-788e-4278-b136-c7e5c687a8dc,40012961-2023,NORMALIZED,0.9
CONVENIOS,1c58d704-86a8-4688-bebc-0a01fa8ef2ff,40012961,IDIS,fca47aba-5b5a-41fa-9db1-f09bb3d71e27,40012961-2024,NORMALIZED,0.9
CONVENIOS,1c58d704-86a8-4688-bebc-0a01fa8ef2ff,40012961,IDIS_BIP,24d66bf0-27e4-4ebb-9352-d4f79aee2f6c,40012961,EXACT,1.0
CONVENIOS,1c58d704-86a8-4688-bebc-0a01fa8ef2ff,40012961,IDIS_BIP,e56dbc23-b4f0-45ee-ad79-49457983da0f,40012961,EXACT,1.0
CONVENIOS,1c58d704-86a8-4688-bebc-0a01fa8ef2ff,40012961,IDIS_BIP,3c01bef1-1843-4bae-b7a9-552995992b2f,40012961,EXACT,1.0
CONVENIOS,1c58d704-86a8-4688-bebc-0a01fa8ef2ff,40012961,IDIS_BIP,587b23ad-6011-4035-a515-3c29d73b5edb,40012961,EXACT,1.0
CONVENIOS,1c58d704-86a8-4688-bebc-0a01fa8ef2ff,40012961,IDIS_BIP,f7c25f9a-788e-4278-b136-c7e5c687a8dc,40012961,EXACT,1.0
CONVENIOS,1c58d704-86a8-4688-bebc-0a01fa8ef2ff,40012961,IDIS_BIP,fca47aba-5b5a-41fa-9db1-f09bb3d71e27,40012961,EXACT,1.0
IDIS,24d66bf0-27e4-4ebb-9352-d4f79aee2f6c,40012961-2019,IDIS_BIP,24d66bf0-27e4-4ebb-9352-d4f79aee2f6c,40012961,NORMALIZED,0.9
IDIS,24d66bf0-27e4-4ebb-9352-d4f79aee2f6c,40012961-2019,IDIS_BIP,e56dbc23-b4f0-45ee-ad79-49457983da0f,40012961,NORMALIZED,0.9
IDIS,24d66bf0-27e4-4ebb-9352-d4f79aee2f6c,40012961-2019,IDIS_BIP,3c01bef1-1843-4bae-b7a9-552995992b2f,40012961,NORMALIZED,0.9
IDIS,24d66bf0-27e4-4ebb-9352-d4f79aee2f6c,40012961-2019,IDIS_BIP,587b23ad-6011-4035-a515-3c29d73b5edb,40012961,NORMALIZED,0.9
IDIS,24d66bf0-27e4-4ebb-9352-d4f79aee2f6c,40012961-2019,IDIS_BIP,f7c25f9a-788e-4278-b136-c7e5c687a8dc,40012961,NORMALIZED,0.9
IDIS,24d66bf0-27e4-4ebb-9352-d4f79aee2f6c,40012961-2019,IDIS_BIP,fca47aba-5b5a-41fa-9db1-f09bb3d71e27,40012961,NORMALIZED,0.9
IDIS,e56dbc23-b4f0-45ee-ad79-49457983da0f,40012961-2020,IDIS_BIP,24d66bf0-27e4-4ebb-9352-d4f79aee2f6c,40012961,NORMALIZED,0.9
IDIS,e56dbc23-b4f0-45ee-ad79-49457983da0f,40012961-2020,IDIS_BIP,e56dbc23-b4f0-45ee-ad79-49457983da0f,40012961,NORMALIZED,0.9
IDIS,e56dbc23-b4f0-45ee-ad79-49457983da0f,40012961-2020,IDIS_BIP,3c01bef1-1843-4bae-b7a9-552995992b2f,40012961,NORMALIZED,0.9
IDIS,e56dbc23-b4f0-45ee-ad79-49457983da0f,40012961-2020,IDIS_BIP,587b23ad-6011-4035-a515-3c29d73b5edb,40012961,NORMALIZED,0.9
IDIS,e56dbc23-b4f0-45ee-ad79-49457983da0f,40012961-2020,IDIS_BIP,f7c25f9a-788e-4278-b136-c7e5c687a8dc,40012961,NORMALIZED,0.9
IDIS,e56dbc23-b4f0-45ee-ad79-49457983da0f,40012961-2020,IDIS_BIP,fca47aba-5b5a-41fa-9db1-f09bb3d71e27,40012961,NORMALIZED,0.9
IDIS,3c01bef1-1843-4bae-b7a9-552995992b2f,40012961-2021,IDIS_BIP,24d66bf0-27e4-4ebb-9352-d4f79aee2f6c,40012961,NORMALIZED,0.9
IDIS,3c01bef1-1843-4bae-b7a9-552995992b2f,40012961-2021,IDIS_BIP,e56dbc23-b4f0-45ee-ad79-49457983da0f,40012961,NORMALIZED,0.9
IDIS,3c01bef1-1843-4bae-b7a9-552995992b2f,40012961-2021,IDIS_BIP,3c01bef1-1843-4bae-b7a9-552995992b2f,40012961,NORMALIZED,0.9
IDIS,3c01bef1-1843-4bae-b7a9-552995992b2f,40012961-2021,IDIS_BIP,587b23ad-6011-4035-a515-3c29d73b5edb,40012961,NORMALIZED,0.9
IDIS,3c01bef1-1843-4bae-b7a9-552995992b2f,40012961-2021,IDIS_BIP,f7c25f9a-788e-4278-b136-c7e5c687a8dc,40012961,NORMALIZED,0.9
IDIS,3c01bef1-1843-4bae-b7a9-552995992b2f,40012961-2021,IDIS_BIP,fca47aba-5b5a-41fa-9db1-f09bb3d71e27,40012961,NORMALIZED,0.9
IDIS,587b23ad-6011-4035-a515-3c29d73b5edb,40012961-2022,IDIS_BIP,24d66bf0-27e4-4ebb-9352-d4f79aee2f6c,40012961,NORMALIZED,0.9
IDIS,587b23ad-6011-4035-a515-3c29d73b5edb,40012961-2022,IDIS_BIP,e56dbc23-b4f0-45ee-ad79-49457983da0f,40012961,NORMALIZED,0.9
IDIS,587b23ad-6011-4035-a515-3c29d73b5edb,40012961-2022,IDIS_BIP,3c01bef1-1843-4bae-b7a9-552995992b2f,40012961,NORMALIZED,0.9
IDIS,587b23ad-6011-4035-a515-3c29d73b5edb,40012961-2022,IDIS_BIP,587b23ad-6011-4035-a515-3c29d73b5edb,40012961,NORMALIZED,0.9
IDIS,587b23ad-6011-4035-a515-3c29d73b5edb,40012961-2022,IDIS_BIP,f7c25f9a-788e-4278-b136-c7e5c687a8dc,40012961,NORMALIZED,0.9
IDIS,587b23ad-6011-4035-a515-3c29d73b5edb,40012961-2022,IDIS_BIP,fca47aba-5b5a-41fa-9db1-f09bb3d71e27,40012961,NORMALIZED,0.9
IDIS,f7c25f9a-788e-4278-b136-c7e5c687a8dc,40012961-2023,IDIS_BIP,24d66bf0-27e4-4ebb-9352-d4f79aee2f6c,40012961,NORMALIZED,0.9
IDIS,f7c25f9a-788e-4278-b136-c7e5c687a8dc,40012961-2023,IDIS_BIP,e56dbc23-b4f0-45ee-ad79-49457983da0f,40012961,NORMALIZED,0.9
IDIS,f7c25f9a-788e-4278-b136-c7e5c687a8dc,40012961-2023,IDIS_BIP,3c01bef1-1843-4bae-b7a9-552995992b2f,40012961,NORMALIZED,0.9
IDIS,f7c25f9a-788e-4278-b136-c7e5c687a8dc,40012961-2023,IDIS_BIP,587b23ad-6011-4035-a515-3c29d73b5edb,40012961,NORMALIZED,0.9
IDIS,f7c25f9a-788e-4278-b136-c7e5c687a8dc,40012961-2023,IDIS_BIP,f7c25f9a-788e-4278-b136-c7e5c687a8dc,40012961,NORMALIZED,0.9
IDIS,f7c25f9a-788e-4278-b136-c7e5c687a8dc,40012961-2023,IDIS_BIP,fca47aba-5b5a-41fa-9db1-f09bb3d71e27,40012961,NORMALIZED,0.9
IDIS,fca47aba-5b5a-41fa-9db1-f09bb3d71e27,40012961-2024,IDIS_BIP,24d66bf0-27e4-4ebb-9352-d4f79aee2f6c,40012961,NORMALIZED,0.9
IDIS,fca47aba-5b5a-41fa-9db1-f09bb3d71e27,40012961-2024,IDIS_BIP,e56dbc23-b4f0-45ee-ad79-49457983da0f,40012961,NORMALIZED,0.9
IDIS,fca47aba-5b5a-41fa-9db1-f09bb3d71e27,40012961-2024,IDIS_BIP,3c01bef1-1843-4bae-b7a9-552995992b2f,40012961,NORMALIZED,0.9
IDIS,fca47aba-5b5a-41fa-9db1-f09bb3d71e27,40012961-2024,IDIS_BIP,587b23ad-6011-4035-a515-3c29d73b5edb,40012961,NORMALIZED,0.9
IDIS,fca47aba-5b5a-41fa-9db1-f09bb3d71e27,40012961-2024,IDIS_BIP,f7c25f9a-788e-4278-b136-c7e5c687a8dc,40012961,NORMALIZED,0.9
IDIS,fca47aba-5b5a-41fa-9db1-f09bb3d71e27,40012961-2024,IDIS_BIP,fca47aba-5b5a-41fa-9db1-f09bb3d71e27,40012961,NORMALIZED,0.9
CONVENIOS,7db5da43-dfd7-441a-a27c-92bd4bf884a6,40026215,IDIS,0d6302d7-95c8-4a5b-9b0a-8dc3431af12d,40026215-2022,NORMALIZED,0.9
CONVENIOS,7db5da43-dfd7-441a-a27c-92bd4bf884a6,40026215,IDIS,8c4ade2a-4d0a-464b-a2cf-fd27daff7941,40026215-2023,NORMALIZED,0.9
CONVENIOS,7db5da43-dfd7-441a-a27c-92bd4bf884a6,40026215,IDIS,2ad9ba35-b445-436c-b8e9-766d3dc7bc03,40026215-2024,NORMALIZED,0.9
CONVENIOS,7db5da43-dfd7-441a-a27c-92bd4bf884a6,40026215,IDIS_BIP,0d6302d7-95c8-4a5b-9b0a-8dc3431af12d,40026215,EXACT,1.0
CONVENIOS,7db5da43-dfd7-441a-a27c-92bd4bf884a6,40026215,IDIS_BIP,8c4ade2a-4d0a-464b-a2cf-fd27daff7941,40026215,EXACT,1.0
CONVENIOS,7db5da43-dfd7-441a-a27c-92bd4bf884a6,40026215,IDIS_BIP,2ad9ba35-b445-436c-b8e9-766d3dc7bc03,40026215,EXACT,1.0
IDIS,0d6302d7-95c8-4a5b-9b0a-8dc3431af12d,40026215-2022,IDIS_BIP,0d6302d7-95c8-4a5b-9b0a-8dc3431af12d,40026215,NORMALIZED,0.9
IDIS,0d6302d7-95c8-4a5b-9b0a-8dc3431af12d,40026215-2022,IDIS_BIP,8c4ade2a-4d0a-464b-a2cf-fd27daff7941,40026215,NORMALIZED,0.9
IDIS,0d6302d7-95c8-4a5b-9b0a-8dc3431af12d,40026215-2022,IDIS_BIP,2ad9ba35-b445-436c-b8e9-766d3dc7bc03,40026215,NORMALIZED,0.9
IDIS,8c4ade2a-4d0a-464b-a2cf-fd27daff7941,40026215-2023,IDIS_BIP,0d6302d7-95c8-4a5b-9b0a-8dc3431af12d,40026215,NORMALIZED,0.9
IDIS,8c4ade2a-4d0a-464b-a2cf-fd27daff7941,40026215-2023,IDIS_BIP,8c4ade2a-4d0a-464b-a2cf-fd27daff7941,40026215,NORMALIZED,0.9
IDIS,8c4ade2a-4d0a-464b-a2cf-fd27daff7941,40026215-2023,IDIS_BIP,2ad9ba35-b445-436c-b8e9-766d3dc7bc03,40026215,NORMALIZED,0.9
IDIS,2ad9ba35-b445-436c-b8e9-766d3dc7bc03,40026215-2024,IDIS_BIP,0d6302d7-95c8-4a5b-9b0a-8dc3431af12d,40026215,NORMALIZED,0.9
IDIS,2ad9ba35-b445-436c-b8e9-766d3dc7bc03,40026215-2024,IDIS_BIP,8c4ade2a-4d0a-464b-a2cf-fd27daff7941,40026215,NORMALIZED,0.9
IDIS,2ad9ba35-b445-436c-b8e9-766d3dc7bc03,40026215-2024,IDIS_BIP,2ad9ba35-b445-436c-b8e9-766d3dc7bc03,40026215,NORMALIZED,0.9
CONVENIOS,bf2d15a2-ff47-4fb2-8919-b6c5464cb340,40020095,IDIS,2378f661-0308-4a91-bad2-b5c10bfb3037,40020095-2020,NORMALIZED,0.9
CONVENIOS,bf2d15a2-ff47-4fb2-8919-b6c5464cb340,40020095,IDIS,43804130-d0fe-48e6-ab36-bfe9fdcf598b,40020095-2022,NORMALIZED,0.9
CONVENIOS,bf2d15a2-ff47-4fb2-8919-b6c5464cb340,40020095,IDIS,407d6a8c-e4d7-4059-b0ac-36d6007e2f8b,40020095-2023,NORMALIZED,0.9
CONVENIOS,bf2d15a2-ff47-4fb2-8919-b6c5464cb340,40020095,IDIS,191f0b00-d449-4f27-b7b5-fcf835d0ffa1,40020095-2024,NORMALIZED,0.9
CONVENIOS,bf2d15a2-ff47-4fb2-8919-b6c5464cb340,40020095,IDIS_BIP,2378f661-0308-4a91-bad2-b5c10bfb3037,40020095,EXACT,1.0
CONVENIOS,bf2d15a2-ff47-4fb2-8919-b6c5464cb340,40020095,IDIS_BIP,43804130-d0fe-48e6-ab36-bfe9fdcf598b,40020095,EXACT,1.0
CONVENIOS,bf2d15a2-ff47-4fb2-8919-b6c5464cb340,40020095,IDIS_BIP,407d6a8c-e4d7-4059-b0ac-36d6007e2f8b,40020095,EXACT,1.0
CONVENIOS,bf2d15a2-ff47-4fb2-8919-b6c5464cb340,40020095,IDIS_BIP,191f0b00-d449-4f27-b7b5-fcf835d0ffa1,40020095,EXACT,1.0
IDIS,2378f661-0308-4a91-bad2-b5c10bfb3037,40020095-2020,IDIS_BIP,2378f661-0308-4a91-bad2-b5c10bfb3037,40020095,NORMALIZED,0.9
IDIS,2378f661-0308-4a91-bad2-b5c10bfb3037,40020095-2020,IDIS_BIP,43804130-d0fe-48e6-ab36-bfe9fdcf598b,40020095,NORMALIZED,0.9
IDIS,2378f661-0308-4a91-bad2-b5c10bfb3037,40020095-2020,IDIS_BIP,407d6a8c-e4d7-4059-b0ac-36d6007e2f8b,40020095,NORMALIZED,0.9
IDIS,2378f661-0308-4a91-bad2-b5c10bfb3037,40020095-2020,IDIS_BIP,191f0b00-d449-4f27-b7b5-fcf835d0ffa1,40020095,NORMALIZED,0.9
IDIS,43804130-d0fe-48e6-ab36-bfe9fdcf598b,40020095-2022,IDIS_BIP,2378f661-0308-4a91-bad2-b5c10bfb3037,40020095,NORMALIZED,0.9
IDIS,43804130-d0fe-48e6-ab36-bfe9fdcf598b,40020095-2022,IDIS_BIP,43804130-d0fe-48e6-ab36-bfe9fdcf598b,40020095,NORMALIZED,0.9
IDIS,43804130-d0fe-48e6-ab36-bfe9fdcf598b,40020095-2022,IDIS_BIP,407d6a8c-e4d7-4059-b0ac-36d6007e2f8b,40020095,NORMALIZED,0.9
IDIS,43804130-d0fe-48e6-ab36-bfe9fdcf598b,40020095-2022,IDIS_BIP,191f0b00-d449-4f27-b7b5-fcf835d0ffa1,40020095,NORMALIZED,0.9
IDIS,407d6a8c-e4d7-4059-b0ac-36d6007e2f8b,40020095-2023,IDIS_BIP,2378f661-0308-4a91-bad2-b5c10bfb3037,40020095,NORMALIZED,0.9
IDIS,407d6a8c-e4d7-4059-b0ac-36d6007e2f8b,40020095-2023,IDIS_BIP,43804130-d0fe-48e6-ab36-bfe9fdcf598b,40020095,NORMALIZED,0.9
IDIS,407d6a8c-e4d7-4059-b0ac-36d6007e2f8b,40020095-2023,IDIS_BIP,407d6a8c-e4d7-4059-b0ac-36d6007e2f8b,40020095,NORMALIZED,0.9
IDIS,407d6a8c-e4d7-4059-b0ac-36d6007e2f8b,40020095-2023,IDIS_BIP,191f0b00-d449-4f27-b7b5-fcf835d0ffa1,40020095,NORMALIZED,0.9
IDIS,191f0b00-d449-4f27-b7b5-fcf835d0ffa1,40020095-2024,IDIS_BIP,2378f661-0308-4a91-bad2-b5c10bfb3037,40020095,NORMALIZED,0.9
IDIS,191f0b00-d449-4f27-b7b5-fcf835d0ffa1,40020095-2024,IDIS_BIP,43804130-d0fe-48e6-ab36-bfe9fdcf598b,40020095,NORMALIZED,0.9
IDIS,191f0b00-d449-4f27-b7b5-fcf835d0ffa1,40020095-2024,IDIS_BIP,407d6a8c-e4d7-4059-b0ac-36d6007e2f8b,40020095,NORMALIZED,0.9
IDIS,191f0b00-d449-4f27-b7b5-fcf835d0ffa1,40020095-2024,IDIS_BIP,191f0b00-d449-4f27-b7b5-fcf835d0ffa1,40020095,NORMALIZED,0.9
CONVENIOS,0f33aa5d-0b7b-4002-aa67-f5e367b90530,40055495,IDIS,406e1ee0-cba9-4154-82d8-a9ab9035f47e,40055495-2023,NORMALIZED,0.9
CONVENIOS,0f33aa5d-0b7b-4002-aa67-f5e367b90530,40055495,IDIS,a8957810-c806-4ed2-a2aa-482f34e84196,40055495-2024,NORMALIZED,0.9
CONVENIOS,0f33aa5d-0b7b-4002-aa67-f5e367b90530,40055495,IDIS_BIP,406e1ee0-cba9-4154-82d8-a9ab9035f47e,40055495,EXACT,1.0
CONVENIOS,0f33aa5d-0b7b-4002-aa67-f5e367b90530,40055495,IDIS_BIP,a8957810-c806-4ed2-a2aa-482f34e84196,40055495,EXACT,1.0
IDIS,406e1ee0-cba9-4154-82d8-a9ab9035f47e,40055495-2023,IDIS_BIP,406e1ee0-cba9-4154-82d8-a9ab9035f47e,40055495,NORMALIZED,0.9
IDIS,406e1ee0-cba9-4154-82d8-a9ab9035f47e,40055495-2023,IDIS_BIP,a8957810-c806-4ed2-a2aa-482f34e84196,40055495,NORMALIZED,0.9
IDIS,a8957810-c806-4ed2-a2aa-482f34e84196,40055495-2024,IDIS_BIP,406e1ee0-cba9-4154-82d8-a9ab9035f47e,40055495,NORMALIZED,0.9
IDIS,a8957810-c806-4ed2-a2aa-482f34e84196,40055495-2024,IDIS_BIP,a8957810-c806-4ed2-a2aa-482f34e84196,40055495,NORMALIZED,0.9
CONVENIOS,6119d5c0-1d18-40a4-9f50-89d9663906d2,40055560,IDIS,136ce1fe-30f4-41f1-a9e9-2719053cf487,40055560-2023,NORMALIZED,0.9
CONVENIOS,6119d5c0-1d18-40a4-9f50-89d9663906d2,40055560,IDIS,3ebafff6-26a2-402b-8c35-5af5781e8988,40055560-2024,NORMALIZED,0.9
CONVENIOS,6119d5c0-1d18-40a4-9f50-89d9663906d2,40055560,IDIS_BIP,136ce1fe-30f4-41f1-a9e9-2719053cf487,40055560,EXACT,1.0
CONVENIOS,6119d5c0-1d18-40a4-9f50-89d9663906d2,40055560,IDIS_BIP,3ebafff6-26a2-402b-8c35-5af5781e8988,40055560,EXACT,1.0
IDIS,136ce1fe-30f4-41f1-a9e9-2719053cf487,40055560-2023,IDIS_BIP,136ce1fe-30f4-41f1-a9e9-2719053cf487,40055560,NORMALIZED,0.9
IDIS,136ce1fe-30f4-41f1-a9e9-2719053cf487,40055560-2023,IDIS_BIP,3ebafff6-26a2-402b-8c35-5af5781e8988,40055560,NORMALIZED,0.9
IDIS,3ebafff6-26a2-402b-8c35-5af5781e8988,40055560-2024,IDIS_BIP,136ce1fe-30f4-41f1-a9e9-2719053cf487,40055560,NORMALIZED,0.9
IDIS,3ebafff6-26a2-402b-8c35-5af5781e8988,40055560-2024,IDIS_BIP,3ebafff6-26a2-402b-8c35-5af5781e8988,40055560,NORMALIZED,0.9
CONVENIOS,1b023d69-95b2-4275-8595-7bf264c01a7a,40020873,IDIS,05ee81b0-1075-46ef-a347-8e059ec0c759,40020873-2020,NORMALIZED,0.9
CONVENIOS,1b023d69-95b2-4275-8595-7bf264c01a7a,40020873,IDIS,79f888a2-8521-4d8c-8dd2-d6a2406315ee,40020873-2022,NORMALIZED,0.9
CONVENIOS,1b023d69-95b2-4275-8595-7bf264c01a7a,40020873,IDIS,097ac0c6-d808-4b63-b241-6709be210682,40020873-2023,NORMALIZED,0.9
CONVENIOS,1b023d69-95b2-4275-8595-7bf264c01a7a,40020873,IDIS_BIP,05ee81b0-1075-46ef-a347-8e059ec0c759,40020873,EXACT,1.0
CONVENIOS,1b023d69-95b2-4275-8595-7bf264c01a7a,40020873,IDIS_BIP,79f888a2-8521-4d8c-8dd2-d6a2406315ee,40020873,EXACT,1.0
CONVENIOS,1b023d69-95b2-4275-8595-7bf264c01a7a,40020873,IDIS_BIP,097ac0c6-d808-4b63-b241-6709be210682,40020873,EXACT,1.0
IDIS,05ee81b0-1075-46ef-a347-8e059ec0c759,40020873-2020,IDIS_BIP,05ee81b0-1075-46ef-a347-8e059ec0c759,40020873,NORMALIZED,0.9
IDIS,05ee81b0-1075-46ef-a347-8e059ec0c759,40020873-2020,IDIS_BIP,79f888a2-8521-4d8c-8dd2-d6a2406315ee,40020873,NORMALIZED,0.9
IDIS,05ee81b0-1075-46ef-a347-8e059ec0c759,40020873-2020,IDIS_BIP,097ac0c6-d808-4b63-b241-6709be210682,40020873,NORMALIZED,0.9
IDIS,79f888a2-8521-4d8c-8dd2-d6a2406315ee,40020873-2022,IDIS_BIP,05ee81b0-1075-46ef-a347-8e059ec0c759,40020873,NORMALIZED,0.9
IDIS,79f888a2-8521-4d8c-8dd2-d6a2406315ee,40020873-2022,IDIS_BIP,79f888a2-8521-4d8c-8dd2-d6a2406315ee,40020873,NORMALIZED,0.9
IDIS,79f888a2-8521-4d8c-8dd2-d6a2406315ee,40020873-2022,IDIS_BIP,097ac0c6-d808-4b63-b241-6709be210682,40020873,NORMALIZED,0.9
IDIS,097ac0c6-d808-4b63-b241-6709be210682,40020873-2023,IDIS_BIP,05ee81b0-1075-46ef-a347-8e059ec0c759,40020873,NORMALIZED,0.9
IDIS,097ac0c6-d808-4b63-b241-6709be210682,40020873-2023,IDIS_BIP,79f888a2-8521-4d8c-8dd2-d6a2406315ee,40020873,NORMALIZED,0.9
IDIS,097ac0c6-d808-4b63-b241-6709be210682,40020873-2023,IDIS_BIP,097ac0c6-d808-4b63-b241-6709be210682,40020873,NORMALIZED,0.9
CONVENIOS,f33f17b8-5b24-4610-bdd9-e7aeb8f28be4,40059166,IDIS,a5afef33-113f-45c5-9ae1-813f6af162ec,40059166-2023,NORMALIZED,0.9
CONVENIOS,f33f17b8-5b24-4610-bdd9-e7aeb8f28be4,40059166,IDIS,0af2af43-d519-4ec8-84e6-55d0434d2a8d,40059166-2024,NORMALIZED,0.9
CONVENIOS,f33f17b8-5b24-4610-bdd9-e7aeb8f28be4,40059166,IDIS_BIP,a5afef33-113f-45c5-9ae1-813f6af162ec,40059166,EXACT,1.0
CONVENIOS,f33f17b8-5b24-4610-bdd9-e7aeb8f28be4,40059166,IDIS_BIP,0af2af43-d519-4ec8-84e6-55d0434d2a8d,40059166,EXACT,1.0
IDIS,a5afef33-113f-45c5-9ae1-813f6af162ec,40059166-2023,IDIS_BIP,a5afef33-113f-45c5-9ae1-813f6af162ec,40059166,NORMALIZED,0.9
IDIS,a5afef33-113f-45c5-9ae1-813f6af162ec,40059166-2023,IDIS_BIP,0af2af43-d519-4ec8-84e6-55d0434d2a8d,40059166,NORMALIZED,0.9
IDIS,0af2af43-d519-4ec8-84e6-55d0434d2a8d,40059166-2024,IDIS_BIP,a5afef33-113f-45c5-9ae1-813f6af162ec,40059166,NORMALIZED,0.9
IDIS,0af2af43-d519-4ec8-84e6-55d0434d2a8d,40059166-2024,IDIS_BIP,0af2af43-d519-4ec8-84e6-55d0434d2a8d,40059166,NORMALIZED,0.9
CONVENIOS,d742090a-4a0a-4dd5-8043-538d063b94b7,40065265,IDIS,13bd9c62-e400-4b35-a6a6-9ad5d05544e5,40065265-2024,NORMALIZED,0.9
CONVENIOS,d742090a-4a0a-4dd5-8043-538d063b94b7,40065265,IDIS_BIP,13bd9c62-e400-4b35-a6a6-9ad5d05544e5,40065265,EXACT,1.0
